0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.8081855,16.267168,0.01457911,0.011944227,0.014466628,0.002941057,0.0017155334,0.017599888,0.0074856505,0.0026047975,0.007387109,0.009896502,0.0098892525,0.021275192,0.019749701,0.0051307827,0.0041024834,0.009793371,0.009547144,-0.007985994,0.005463347,0.0048405603,0.009184778,0.010860987,0.016411282,0.00683406,0.0031731501,-0.00844571,0.008994907,0.006947458,0.008332282,0.0097037405,0.003841281,0.0045817792,0.0037126243,-0.0020586774,0.014432251,0.0070226565,0.0016084388,0.0014281496,0.0071642846,0.0045349076,0.014112957,0.0036002174,0.010320179,0.011880688,0.0064586177,0.0089702755,0.010212168,-0.00095199794,0.00522878,0.0076652914
-0.06571781,12.799326,-0.005444102,-0.005789809,-0.006128557,-0.011414386,-0.012653254,-0.0038687512,-0.009798907,-0.015746385,-0.010362297,-0.006554872,-0.0057017505,-0.00024031848,-0.004189141,-0.012766182,-0.012650512,-0.007258162,-0.009842165,-0.022019632,-0.0089007765,-0.014800571,-0.0072103813,-0.0063781887,-0.0031838045,-0.012181222,-0.011025742,-0.02415654,-0.009128913,-0.008861646,-0.011154659,-0.008305937,-0.017200105,-0.012940906,-0.0122688785,-0.016713575,-0.0063122287,-0.010123394,-0.008061573,-0.014894851,-0.008013323,-0.015472822,-0.0054281205,-0.0142354,-0.014061689,-0.004134916,-0.010483138,-0.0060789585,-0.007997215,-0.020309992,-0.014967211,-0.0046955943
0.5450112,17.27795,0.0102804005,0.007592052,0.008850463,0.00050760806,-0.0005999431,0.012519427,0.0034190267,-0.0015926212,0.003823243,0.008229896,0.0062247366,0.015780278,0.012945756,0.0011625886,0.0010420308,0.00629811,0.004857704,-0.011268862,0.0037103295,0.0014182925,0.0054212585,0.008349545,0.012410201,0.0035691634,0.001026012,-0.01126156,0.006483242,0.0034853294,0.0040302426,0.0068146214,-0.0020381063,0.0013989136,-2.4601817e-05,-0.005417712,0.009949155,0.004335493,0.001532577,-0.0010643005,0.0027537122,-0.0021682903,0.0097063035,0.00018095225,0.0018843487,0.009738915,0.003113769,0.005922407,0.0070999786,-0.004535295,0.0016371459,0.007087946
-1.6399648,10.362793,0.00706774,0.01367382,0.0043991655,0.01559972,0.011517331,0.008027092,0.010309212,0.006071411,0.0022637248,0.0054958537,0.023498833,0.0153993,0.00864923,0.0028460398,0.009038217,0.0106951445,0.0075240657,-0.00043136626,0.010520123,-0.0023270696,0.01726631,0.0072019696,0.014921218,0.007384017,0.011478022,-0.0021280348,0.0027661026,0.01111573,0.001413241,0.008173332,-0.0008836016,0.011714026,0.012108639,0.007124014,0.0069625825,0.0048364624,0.024857715,0.0028331876,0.01738391,-0.00018578768,0.01083,0.0011524633,0.006468937,0.012910172,0.008875869,0.011924125,0.0068968385,-0.0032545328,-0.0033069998,0.0149074495
-1.6535039,9.479723,0.0073303506,0.013982691,0.0046133474,0.015954591,0.011868112,0.008253664,0.010629699,0.006419271,0.0024952143,0.0057268217,0.023885205,0.015650228,0.0088945925,0.003101416,0.009374447,0.010986149,0.007806547,-0.00012972951,0.010788433,-0.002100557,0.01761394,0.007439062,0.015228525,0.007679157,0.011761226,-0.0018387064,0.0029953718,0.0113808885,0.0016454682,0.00844828,-0.000606671,0.012055814,0.012439258,0.0074706897,0.007215433,0.0050814524,0.025251567,0.0031237677,0.017718822,6.907433e-05,0.011103779,0.0014117882,0.006797768,0.013202317,0.00914643,0.012229517,0.007207975,-0.0029928312,-0.003062047,0.015222356
-0.58798426,11.244751,-0.0036795363,-0.0026050285,-0.0051487237,-0.005766019,-0.008645706,-0.0029941425,-0.0059950426,-0.01162722,-0.008875884,-0.005336456,0.00027364492,0.0016319901,-0.0029633418,-0.009701289,-0.009245694,-0.0041255727,-0.008087091,-0.016957857,-0.0051558763,-0.013476208,-0.0023583919,-0.005308792,-0.0013407096,-0.0098079145,-0.0061883926,-0.020082295,-0.008107312,-0.004352927,-0.009629779,-0.0061132535,-0.014808983,-0.00880345,-0.0070570484,-0.012245052,-0.006054312,-0.00696408,-0.00077777356,-0.011615068,-0.0025469735,-0.013087556,-0.003419347,-0.011611477,-0.011606403,-0.0014998987,-0.007845439,-0.002719298,-0.0068779364,-0.017883614,-0.015193388,-0.0012171268
1.1368068,7.6120524,0.023977697,0.020898327,0.026127473,0.012871511,0.0103788,0.029255256,0.016087398,0.014504887,0.019405179,0.02005747,0.018764637,0.030826405,0.032585427,0.015632465,0.013531759,0.019996092,0.019519523,0.002317056,0.0149927065,0.017085068,0.017886266,0.021219686,0.029251754,0.017360933,0.011323348,-0.0007414445,0.020776331,0.017444,0.017706282,0.019817725,0.016046807,0.014756307,0.013851315,0.006680578,0.023569524,0.018055022,0.010403596,0.009826139,0.019046709,0.017078198,0.023691684,0.013112403,0.02397199,0.023316666,0.01743713,0.018228725,0.02183804,0.009018406,0.016486034,0.017933175
1.4467295,1.4360014,0.037279785,0.033992663,0.04117109,0.025837421,0.022257403,0.043074146,0.029581785,0.026806802,0.034214497,0.033021092,0.03149669,0.045128986,0.047097594,0.02781789,0.023531035,0.032599077,0.033569545,0.015154988,0.027796656,0.031589627,0.029238671,0.03551586,0.043911576,0.03120616,0.021170497,0.010529399,0.034363836,0.030239388,0.031419396,0.032672778,0.030317783,0.027783543,0.025896803,0.01816263,0.034043506,0.032246187,0.022328734,0.022275895,0.03316602,0.031794414,0.036545604,0.026878968,0.040412173,0.03690107,0.03161411,0.031405017,0.03650859,0.021081924,0.029449359,0.030849546
1.0670943,12.327772,0.021775857,0.018600732,0.023055986,0.010364458,0.008089833,0.026530296,0.013307199,0.011775821,0.016184859,0.017877743,0.016338997,0.028545886,0.029764146,0.013076037,0.011263594,0.017630711,0.016559169,-1.7009676e-05,0.012691945,0.014254957,0.015814692,0.018673934,0.026092678,0.015017167,0.009298921,-0.0030496493,0.01794409,0.014997952,0.015543543,0.017331854,0.013295278,0.012217373,0.011629187,0.004823461,0.021535635,0.014949925,0.008074403,0.0075730532,0.016042344,0.014196612,0.02148123,0.010601714,0.020851463,0.020864993,0.014756709,0.015905887,0.019079924,0.006575279,0.013883457,0.015091009
-1.4765894,12.793096,0.0039017051,0.010091059,0.001973778,0.011317685,0.007284187,0.0053052157,0.0067195147,0.0020439625,-0.0002796054,0.002708733,0.018833995,0.012276053,0.005688302,-0.0002939254,0.0051951483,0.007184297,0.0042884275,-0.0040715113,0.007277824,-0.0050364807,0.01310198,0.004336752,0.011051059,0.0038223043,0.008060686,-0.005619243,0.00013526529,0.008007407,-0.0011899322,0.0047781765,-0.004227817,0.0075900704,0.008278653,0.002940677,0.003911361,0.0018448457,0.020105377,-0.000465028,0.013331436,-0.0032568797,0.007526003,-0.0016486272,0.0024380237,0.0093848035,0.005517386,0.008574076,0.0036389828,-0.0060596317,-0.0062876493,0.011075869
0.4919344,19.066452,0.009369969,0.006843552,0.007825449,-0.00014851242,-0.0014207736,0.011324845,0.0025714114,-0.0027517006,0.0029501468,0.007352926,0.0056196824,0.014848985,0.011928931,0.000320822,0.000137873,0.005608827,0.0039221123,-0.011834301,0.0028743893,0.00014220923,0.004712999,0.0074567497,0.011241816,0.0024287552,0.000253357,-0.01207272,0.0054816455,0.0029274374,0.0029169172,0.005662024,-0.0027607903,0.00036399812,-0.0008616373,-0.0061078817,0.008816883,0.0034820735,0.0011597723,-0.0017186031,0.0020976067,-0.0031160116,0.008808903,-0.00060263276,0.000466384,0.008673742,0.0022768676,0.005330555,0.005989842,-0.0056717917,0.0003799647,0.006553732
-1.0637051,11.866901,7.813424e-05,0.0032401606,-0.0019319803,0.0029066876,-0.00088950247,8.5681677e-07,0.0005112067,-0.005647756,-0.0053374395,-0.0014108866,0.009502262,0.006333761,0.0014192015,-0.0053919777,-0.0028072298,0.0005209446,-0.0021785721,-0.011026658,0.0011558384,-0.009785831,0.0049728528,-0.0011066869,0.0036235377,-0.0035189465,0.00086304545,-0.012780167,-0.004175395,0.0015790537,-0.0057370067,-0.0015404448,-0.009903386,-0.0010347441,0.0005422607,-0.0053557456,-0.0021280646,-0.0032004267,0.008785322,-0.0063721985,0.004286483,-0.00844688,0.0013894886,-0.0070914254,-0.0058619753,0.003469251,-0.0016741082,0.002382338,-0.0022781417,-0.012360737,-0.011646211,0.0044358224
-0.015405853,14.193464,-0.004464239,-0.0052209646,-0.0054223165,-0.010870442,-0.011985727,-0.0030675158,-0.009216458,-0.014915697,-0.009684086,-0.005428329,-0.00484591,0.0010416061,-0.0033338666,-0.012170687,-0.01179783,-0.0062841475,-0.008983016,-0.021503739,-0.008221559,-0.0139884725,-0.006536618,-0.00546059,-0.0024244264,-0.011291675,-0.010357879,-0.023264848,-0.008216217,-0.008284934,-0.010019921,-0.007315941,-0.016128108,-0.011891246,-0.011679642,-0.016086325,-0.0050121993,-0.009374678,-0.007519357,-0.013909332,-0.007639922,-0.014894068,-0.004598923,-0.01342243,-0.013203502,-0.0035208464,-0.009700812,-0.005338773,-0.0072603077,-0.019431144,-0.013797447,-0.003827177
-0.9209679,9.960229,-0.00088427216,0.001437515,-0.0028055906,0.00059498847,-0.0030243099,-0.0010751411,-0.0014582276,-0.007565424,-0.0063391104,-0.002067566,0.0069487095,0.005192913,0.00027640164,-0.0067341924,-0.0044658333,-0.0007016584,-0.0037055165,-0.01279553,-0.000529401,-0.010808907,0.0028560534,-0.0021543354,0.0021533445,-0.0052225664,-0.0010694191,-0.014477529,-0.0050126463,-0.00027363747,-0.0067436844,-0.0028257072,-0.01125633,-0.0033013523,-0.0015108511,-0.00736434,-0.0031451136,-0.004379466,0.005774729,-0.007728927,0.0023024753,-0.009433158,-4.2252243e-05,-0.008379847,-0.007508613,0.0018997341,-0.0034375712,0.00095745176,-0.0035166666,-0.01406382,-0.012568079,0.0027612746
-1.4880924,10.083997,0.0040964633,0.010296658,0.0021290258,0.01161918,0.007582225,0.0054960027,0.0069048256,0.0023278743,-0.0001026839,0.002904974,0.019162588,0.012501396,0.0058967844,-5.413592e-05,0.0054721087,0.007431425,0.0045197755,-0.0038152263,0.00750868,-0.0048682317,0.013399318,0.004538484,0.011337072,0.0040730983,0.008301288,-0.005373433,0.0002780035,0.008191302,-0.0010115802,0.0050115064,-0.0039901957,0.007880427,0.008550681,0.003235221,0.0041261837,0.002055779,0.020439982,-0.0002515912,0.013618454,-0.0030414164,0.007758625,-0.0014527068,0.002722077,0.00963302,0.0057681054,0.008757964,0.0038205162,-0.0058577135,-0.006067477,0.011346325
-0.28916085,13.7400465,-0.0064683557,-0.006321192,-0.007145919,-0.010657705,-0.012793094,-0.005248897,-0.009739228,-0.015929982,-0.011407629,-0.007604085,-0.0050475225,-0.0014965385,-0.0054708347,-0.013216481,-0.013063259,-0.0075630397,-0.010867484,-0.021615677,-0.009153314,-0.015960671,-0.006924078,-0.0076281354,-0.004165858,-0.012955882,-0.010567144,-0.024281576,-0.0103530735,-0.008534707,-0.012213096,-0.009097099,-0.01808136,-0.012978017,-0.011947408,-0.017023407,-0.008103147,-0.010431394,-0.0068973675,-0.015027434,-0.007370189,-0.01591447,-0.0062784925,-0.014683753,-0.015249185,-0.004592076,-0.0110559985,-0.0064236596,-0.009151809,-0.021104202,-0.016955733,-0.0049489215
0.50946057,20.22178,0.009681508,0.0070907027,0.008185856,4.1745603e-05,-0.0011399463,0.011762306,0.0028887838,-0.002403982,0.0032450482,0.007635623,0.005807765,0.015153132,0.012248747,0.0005987808,0.0004335791,0.0058317035,0.004215069,-0.011647567,0.003154628,0.0005965978,0.0049288347,0.007728696,0.0116221905,0.002805315,0.0005084872,-0.011756189,0.0058123767,0.0031116605,0.0032982156,0.006042607,-0.0025221705,0.0007062629,-0.0005700886,-0.0059029683,0.00918857,0.0037885979,0.0012851581,-0.0014636144,0.0023142397,-0.0028030798,0.009111568,-0.00021325797,0.0009100288,0.009021707,0.0025112554,0.0055259764,0.006369211,-0.005271651,0.00079508126,0.006730132
1.2978836,3.3504062,0.03046605,0.027494937,0.03387505,0.019323386,0.016161248,0.03607367,0.023007557,0.020842463,0.027127877,0.026401445,0.025330469,0.03820035,0.039890572,0.02148147,0.01870887,0.025987789,0.026813358,0.008804403,0.02167575,0.024428517,0.022912055,0.02845268,0.036889687,0.024262697,0.016002528,0.0046369433,0.027343035,0.023796886,0.02481322,0.026420519,0.02324301,0.021506563,0.01980652,0.011913113,0.028455958,0.025301248,0.016623445,0.016121909,0.02638729,0.024745002,0.029790223,0.020147696,0.032474637,0.029898793,0.024682269,0.024933562,0.029294804,0.014886931,0.02262105,0.024576858
-0.021618463,12.594308,-0.004598886,-0.0053045824,-0.0055235103,-0.01098571,-0.0120733455,-0.0032067373,-0.009319365,-0.015018269,-0.009767823,-0.0055743605,-0.004966326,0.0008832887,-0.0034432933,-0.012252003,-0.011903562,-0.0064210445,-0.009093858,-0.021600917,-0.008335076,-0.014116965,-0.00664106,-0.005573876,-0.00252527,-0.011426821,-0.010460302,-0.023377195,-0.008361235,-0.008358881,-0.010163523,-0.0074619576,-0.016260482,-0.012022436,-0.011799067,-0.016171224,-0.005180128,-0.009477384,-0.0076169595,-0.014045402,-0.0077176094,-0.014985077,-0.0047346875,-0.013522811,-0.013309464,-0.0036190748,-0.009827018,-0.0054303408,-0.007369384,-0.019539647,-0.013954438,-0.0039505064
1.1467202,8.255734,0.024333373,0.021248177,0.026599452,0.013229795,0.010708012,0.029642746,0.016509801,0.014895245,0.019880459,0.020380124,0.019168727,0.031276673,0.03299105,0.015995994,0.013854317,0.020335719,0.019960344,0.0026539117,0.015404016,0.017486744,0.018185347,0.021601215,0.029716104,0.017748006,0.011611231,-0.00041249394,0.021176845,0.017791808,0.0181396,0.020171225,0.016446866,0.015171751,0.014167339,0.0069446713,0.023858756,0.018500984,0.010775879,0.0101465285,0.019487754,0.017556056,0.02406536,0.013470635,0.024415702,0.023665294,0.017819896,0.01857084,0.022237465,0.00937964,0.016855791,0.018337347
1.7367263,0.6765042,0.050828725,0.046424195,0.055390045,0.038406953,0.034119427,0.056655988,0.04241976,0.040402442,0.04817088,0.045922667,0.043460473,0.058868527,0.061852917,0.04083295,0.035201535,0.046179265,0.04701394,0.027419224,0.040425673,0.04551746,0.041709036,0.04963453,0.057304025,0.044770047,0.031965956,0.022300929,0.04854791,0.04278335,0.044420317,0.045431137,0.04410118,0.04042916,0.037733957,0.030351877,0.047120944,0.045763597,0.033453777,0.03488654,0.046013325,0.045459136,0.049999937,0.039871365,0.05587691,0.0508361,0.045092195,0.044857055,0.050597355,0.033745825,0.043268546,0.042933896
0.08275819,17.103554,-0.0019697547,-0.0032942742,-0.0031952336,-0.009003155,-0.010032684,-0.00045428425,-0.007179834,-0.012815647,-0.007499106,-0.0030792058,-0.0028850138,0.0035957098,-0.00062166154,-0.009995095,-0.009771995,-0.004081279,-0.00672739,-0.019660555,-0.0063866824,-0.011500113,-0.004499927,-0.0031781122,-0.00022575259,-0.008950375,-0.008467689,-0.021459058,-0.005699575,-0.006367445,-0.00768137,-0.004977554,-0.013740055,-0.009778507,-0.009757414,-0.014560871,-0.002316311,-0.0072603077,-0.005957529,-0.011716589,-0.0059325173,-0.012760937,-0.0020536035,-0.01112473,-0.010795556,-0.0014335886,-0.0074109733,-0.0037329644,-0.005249925,-0.017204039,-0.011283621,-0.0018481836
0.08844105,15.755203,-0.001797162,-0.003157191,-0.0030557886,-0.008873306,-0.0099039525,-0.0002914071,-0.007051885,-0.0126775205,-0.0073520914,-0.0029337853,-0.0027616024,0.0037531033,-0.00044097006,-0.00985276,-0.009629086,-0.003946863,-0.00658305,-0.019527584,-0.006253548,-0.011344902,-0.004368648,-0.0030201674,-6.827712e-05,-0.008784406,-0.008350916,-0.021346413,-0.0055336654,-0.006242037,-0.007535748,-0.0048226565,-0.013587676,-0.0096264705,-0.009634092,-0.014420278,-0.002150841,-0.007095836,-0.0058592707,-0.011548281,-0.0058124512,-0.01262515,-0.0018956438,-0.010977015,-0.0106451735,-0.0012887865,-0.0072463155,-0.003596373,-0.0050998703,-0.017048806,-0.011129886,-0.0017276108
1.0662227,11.009386,0.021748364,0.018573247,0.023021579,0.01033359,0.008061312,0.026496217,0.013276845,0.011742033,0.01615078,0.017851137,0.01631008,0.028519288,0.029728875,0.013044089,0.011235222,0.01760114,0.016523711,-4.6104193e-05,0.01266408,0.014219984,0.015788838,0.018646821,0.026059106,0.0149890855,0.009273611,-0.0030785203,0.017908685,0.0149673745,0.015517503,0.017300755,0.013261452,0.01218839,0.011601388,0.0048002526,0.021510199,0.014917165,0.0080476925,0.0075448826,0.016010694,0.014161952,0.02145426,0.010573193,0.020812452,0.020834327,0.0147241205,0.015881844,0.019045487,0.0065447167,0.01385054,0.01505547
1.4838364,2.5845165,0.038978413,0.035602003,0.04297112,0.027445287,0.023779765,0.044819355,0.031214863,0.028523237,0.03597805,0.034665927,0.033039987,0.046853617,0.04890713,0.029433936,0.024999738,0.03433673,0.035253838,0.016724274,0.0293774,0.033374265,0.030825645,0.037322447,0.04564707,0.032941595,0.022551835,0.0120501,0.03616494,0.031844467,0.03306167,0.0342381,0.03208147,0.029409543,0.027415097,0.019720614,0.035671607,0.033979803,0.02374725,0.023870647,0.03484541,0.033544794,0.038246885,0.028556243,0.042390972,0.038696066,0.033342317,0.033018336,0.038302228,0.022709534,0.031217605,0.032413766
1.3033499,3.4615414,0.030716285,0.027736649,0.03414516,0.019562602,0.016385138,0.03633076,0.023249581,0.021056622,0.027389959,0.026644543,0.025553286,0.03845793,0.040156752,0.02167967,0.018883899,0.026229054,0.027061477,0.0090390295,0.021902531,0.024692446,0.023133352,0.02871263,0.037149787,0.024521858,0.016163945,0.0048183203,0.027566433,0.024035677,0.025055975,0.02664736,0.023503035,0.021734491,0.02003023,0.012142606,0.028644025,0.025547639,0.016836174,0.016348094,0.026636794,0.025004372,0.030033648,0.020396367,0.032766163,0.030152217,0.02493684,0.02517122,0.029560104,0.015085258,0.02284135,0.024807125
0.95505387,11.673671,0.018267773,0.015552565,0.01902394,0.006782368,0.005311981,0.0221508,0.01034715,0.007458605,0.011931621,0.014449425,0.012983255,0.025125027,0.025229841,0.009415932,0.007923357,0.014074862,0.013360515,-0.0037576407,0.009158306,0.009869941,0.012493305,0.015193157,0.02177538,0.011400238,0.006009795,-0.006541088,0.013570443,0.0110667795,0.012197569,0.013605475,0.008947283,0.008537076,0.008057788,0.0018387735,0.018266797,0.01093965,0.004643634,0.0045501813,0.011952564,0.009829365,0.018032543,0.0072436035,0.015940443,0.016961068,0.010757439,0.012891799,0.014988072,0.0031749234,0.009665772,0.011008963
0.06811849,15.868704,-0.0023693219,-0.003647454,-0.0035538524,-0.009301141,-0.010353617,-0.0008701533,-0.0075094104,-0.013171434,-0.007868409,-0.0034538284,-0.003200248,0.0031901821,-0.0010871887,-0.010361761,-0.0101323575,-0.004427552,-0.0070992485,-0.019952461,-0.0066834614,-0.011897579,-0.0048381314,-0.0035576597,-0.0006313622,-0.009316251,-0.008768573,-0.02174928,-0.0060948357,-0.0066905245,-0.008056559,-0.0053451434,-0.014132567,-0.010115974,-0.010064468,-0.014869206,-0.0027425662,-0.0076195,-0.0062106475,-0.012067229,-0.006241791,-0.013110787,-0.0024605468,-0.011505283,-0.011182964,-0.0017929897,-0.0077746212,-0.0040636137,-0.0056364536,-0.017581023,-0.011679627,-0.0021588057
