0,1,2,3,4,5,6,7,8,9
1.4692675,1.4759504,1.4737271,1.4854891,1.4786996,1.4825724,1.4774603,1.4698778,1.4781966,1.4760638
1.4692132,1.4756163,1.4732026,1.4866058,1.4783735,1.482715,1.4776134,1.4694946,1.4776417,1.4763335
1.4691591,1.4752812,1.4726781,1.4877223,1.4780475,1.4828576,1.4777665,1.4691114,1.4770867,1.4766032
1.4691049,1.4749453,1.4721534,1.4888388,1.4777215,1.483,1.4779197,1.4687283,1.4765317,1.4768728
1.4690508,1.4746094,1.4716289,1.4899553,1.4773954,1.4831426,1.4780729,1.4683452,1.4759767,1.4771425
1.4689966,1.4742733,1.4711044,1.4910719,1.4770695,1.4832852,1.4782261,1.467962,1.4754218,1.4774121
1.4689424,1.4739374,1.4705799,1.4921848,1.4767435,1.4834278,1.4783791,1.4675788,1.4748667,1.4776818
1.4688896,1.4735959,1.4700553,1.4932952,1.4764174,1.4835703,1.4785323,1.4671956,1.4743118,1.4779514
1.468837,1.4732543,1.4695308,1.494401,1.4760914,1.4837128,1.4786855,1.4668125,1.4737568,1.478221
1.4687845,1.4729128,1.4690063,1.4954928,1.4757653,1.4838554,1.4788387,1.4664294,1.4732018,1.478495
1.4687319,1.4725713,1.4684817,1.4965847,1.4754393,1.483998,1.4789917,1.4660461,1.4726468,1.4787694
1.4686793,1.4722296,1.4679571,1.4976764,1.4751133,1.4841405,1.4791352,1.465663,1.4720919,1.479044
1.4686267,1.4718881,1.4674326,1.4987701,1.4747872,1.4842831,1.4792778,1.4652798,1.4715369,1.4793184
1.4685742,1.4715465,1.4669038,1.4998678,1.4744613,1.4844255,1.4794205,1.4648938,1.4709942,1.4795929
1.4685212,1.471205,1.4663744,1.5009656,1.4741353,1.48457,1.4795634,1.4645044,1.4704525,1.4798673
1.4684677,1.4708635,1.4658451,1.5020361,1.4737687,1.4847144,1.479706,1.4641448,1.4699109,1.4801211
1.4684539,1.4705973,1.4654168,1.502756,1.473466,1.4847627,1.4797931,1.4639162,1.4694126,1.4802688
1.4684412,1.4703447,1.4650816,1.5033253,1.4731824,1.4847752,1.4798627,1.4636877,1.469027,1.4804112
1.4684285,1.4700924,1.4647464,1.5038946,1.4728988,1.4847938,1.4799,1.463459,1.4686414,1.4805534
1.4684027,1.4698403,1.4644111,1.5044638,1.4726152,1.484807,1.4799151,1.4632305,1.4682556,1.4806954
1.4683684,1.4695878,1.4640759,1.505033,1.4723316,1.4848186,1.4799356,1.4630009,1.4678699,1.4808373
1.4683341,1.4693524,1.4637407,1.5056022,1.4720479,1.4848248,1.4799563,1.4627757,1.4674841,1.4809794
1.4683183,1.4691567,1.4634424,1.5060405,1.471824,1.4848001,1.4799674,1.4626706,1.4671191,1.4810617
1.4683127,1.4689755,1.4632174,1.506186,1.4715815,1.4847136,1.479915,1.4625707,1.4668531,1.4810828
1.4682978,1.4687945,1.4630264,1.5063024,1.4713252,1.484576,1.4798428,1.4624708,1.4665872,1.4811035
1.468359,1.4687274,1.4631099,1.505773,1.4711659,1.4842916,1.4796499,1.4625709,1.4665338,1.4810115
1.4684323,1.4687018,1.4632226,1.5049845,1.4710531,1.4839404,1.4794247,1.4627414,1.4665328,1.4807992
1.4685049,1.4686763,1.4633354,1.504196,1.4709405,1.4835889,1.4791994,1.462912,1.4665318,1.4805869
1.4685774,1.4686508,1.4634482,1.5034076,1.4708277,1.4832374,1.4789742,1.463083,1.4665308,1.4803749
1.46865,1.4686253,1.4635609,1.502619,1.4707149,1.482886,1.478749,1.4632621,1.4665298,1.4801639
1.4687226,1.4685999,1.4636737,1.5018306,1.4706022,1.4825344,1.4785239,1.463441,1.4665294,1.4799529
1.4687951,1.4685744,1.4637865,1.5010421,1.4704894,1.482183,1.4782985,1.46362,1.4665147,1.479742
1.4690129,1.468716,1.4641584,1.4998119,1.4704895,1.4817077,1.4779923,1.463998,1.466724,1.4794084
1.4692312,1.4688984,1.4645493,1.49852,1.4705387,1.4812241,1.4776795,1.4644197,1.4669533,1.4790609
1.4694495,1.4690809,1.4649401,1.497228,1.470588,1.4807405,1.4773667,1.4648414,1.4671768,1.4787134
1.4696679,1.4692634,1.4653308,1.4959362,1.4706371,1.4802479,1.4770478,1.4652631,1.4673988,1.4783658
1.4698817,1.4694444,1.4657269,1.4946151,1.4706863,1.4797544,1.4767289,1.4657015,1.4676207,1.4780183
1.4700834,1.4696419,1.46617,1.4931239,1.4707485,1.479195,1.4763833,1.4661835,1.4678829,1.4776251
1.4702914,1.4698528,1.4666392,1.4915732,1.4708089,1.4786178,1.4760143,1.466659,1.4681464,1.4772047
1.4704993,1.4700638,1.4671085,1.4900206,1.4708691,1.4780406,1.4756451,1.4671344,1.46841,1.4767842
1.4707073,1.4702747,1.4675778,1.4884679,1.4709294,1.4774634,1.475276,1.4676098,1.4686736,1.4763639
1.4709152,1.4704856,1.4680471,1.4869324,1.4709896,1.4768862,1.4749069,1.4680852,1.4689372,1.4759434
1.4711232,1.4706959,1.4685187,1.4853917,1.4710675,1.476307,1.4745398,1.468561,1.4691972,1.4755219
1.4712998,1.4709058,1.4689909,1.4838226,1.4711416,1.4757254,1.4741695,1.4690433,1.4694443,1.4751003
1.471471,1.4711117,1.4694473,1.4822186,1.4712287,1.4751318,1.4737967,1.4695332,1.4697322,1.4746662
1.4716423,1.4713238,1.4698882,1.4806147,1.4713159,1.4745717,1.4734229,1.4700342,1.470023,1.4742496
1.4718409,1.4715918,1.4703801,1.4790432,1.4714545,1.4740242,1.4730548,1.4705127,1.4703223,1.4739035
1.472074,1.4718637,1.4709692,1.4777718,1.4716399,1.4735639,1.4727919,1.4709466,1.4706867,1.4736062
1.4722385,1.4720423,1.471319,1.4771006,1.4717118,1.4733169,1.4726524,1.4712031,1.4708881,1.4734503
1.4724029,1.4722123,1.4716687,1.4764403,1.4718091,1.4730703,1.4725163,1.4714532,1.4710842,1.4732944
1.4725901,1.4723824,1.4719828,1.4757811,1.4719092,1.472847,1.4723883,1.4717216,1.4712664,1.4731379
1.4727764,1.4725527,1.4722939,1.4751371,1.4720134,1.4726425,1.4722573,1.4720082,1.4714313,1.4729775
1.4729587,1.4727145,1.4725987,1.474507,1.4721175,1.4724381,1.4721297,1.4722955,1.4715965,1.4728383
1.473123,1.4728488,1.4728842,1.4738768,1.4722217,1.4722835,1.4720676,1.4725839,1.4717617,1.4727144
1.4732285,1.4729733,1.4730695,1.473335,1.4722915,1.4722699,1.4720662,1.4728303,1.4719073,1.472657
1.47332,1.472989,1.4731005,1.4733825,1.4722736,1.4722502,1.4720486,1.4728318,1.4718862,1.4726597
1.4733905,1.4729973,1.4731162,1.4735087,1.4722494,1.4722285,1.4720312,1.4728317,1.4718397,1.4726375
1.4734607,1.4730057,1.4731141,1.4736292,1.4722253,1.4721978,1.4720137,1.4728303,1.4717377,1.472633
1.4735131,1.4729264,1.4729763,1.473928,1.4721566,1.4721605,1.4719846,1.4727094,1.4714997,1.4727027
1.4735388,1.4728174,1.4728265,1.4744147,1.4720383,1.4722161,1.4720188,1.4725525,1.4712695,1.472773
1.4735485,1.4727086,1.4726778,1.4749014,1.4719205,1.472268,1.4720638,1.4724013,1.4710394,1.4728508
1.4735582,1.4725994,1.472528,1.4753822,1.4718084,1.4723198,1.4721099,1.4722555,1.4708095,1.4729283
1.4735678,1.4724779,1.4723705,1.4759111,1.4717004,1.4723874,1.47219,1.4720829,1.4705783,1.4730058
1.4734951,1.4722075,1.4719782,1.476791,1.4715,1.4725813,1.4722961,1.4717467,1.4701841,1.4732242
1.4734045,1.4719361,1.4715742,1.4777217,1.4712992,1.4727767,1.4724238,1.4713973,1.4697347,1.473467
1.4733138,1.4716644,1.4711626,1.4787599,1.4710983,1.4729718,1.4725517,1.4710457,1.4692839,1.47371
1.4732198,1.4713933,1.4706795,1.4797981,1.4708854,1.4731886,1.4726937,1.4706942,1.4688331,1.4739528
1.4731258,1.4710954,1.4701966,1.4808362,1.4706306,1.4734166,1.472835,1.4703234,1.4683824,1.4741997
1.4730241,1.4707656,1.4697137,1.4818709,1.4703772,1.4736445,1.4729748,1.4698917,1.4679335,1.4744626
1.4728991,1.4704356,1.4692334,1.4829822,1.4701252,1.4738724,1.4731146,1.4694598,1.4674851,1.4747322
1.472778,1.4701036,1.4687623,1.4841651,1.4698731,1.4741005,1.4732616,1.4690295,1.4670342,1.4750016
1.4726564,1.4697698,1.4682896,1.485348,1.4696211,1.4743284,1.473413,1.4686053,1.4665831,1.475271
1.472527,1.4694375,1.4678099,1.4865309,1.469369,1.4745569,1.4735645,1.4681838,1.4660776,1.4755405
1.4723957,1.4690994,1.46733,1.4877138,1.4691169,1.4747876,1.473716,1.467763,1.4655496,1.4758066
1.4722643,1.4687613,1.46685,1.4888967,1.4688649,1.4750185,1.4738674,1.4673421,1.4650215,1.4760631
1.4721329,1.4684234,1.4663701,1.4900796,1.4686253,1.4752494,1.4740189,1.4669213,1.464495,1.4763197
1.4720016,1.4680853,1.4658844,1.4912626,1.4684068,1.4754803,1.4741715,1.4665005,1.4639724,1.4765768
1.4718703,1.4677472,1.4653984,1.4924455,1.4681883,1.4757112,1.4743252,1.4660798,1.4634498,1.4768356
1.4717389,1.4674093,1.4649124,1.4936339,1.4679698,1.475942,1.4744787,1.465659,1.4629304,1.4770944
1.4716076,1.4670712,1.4644264,1.4948242,1.4677513,1.4761728,1.4746324,1.4652382,1.4624157,1.4773532
1.471437,1.4667331,1.4639233,1.4960089,1.4675328,1.4763998,1.474786,1.4648175,1.4619004,1.4776108
