0,1,2,3,4,5,6,7,8,9
1.4474869,1.450935,1.4527044,1.4471148,1.440796,1.4404352,1.4507123,1.449406,1.4460012,1.4445605
1.4475285,1.4507792,1.4525453,1.446746,1.4407078,1.4405003,1.4515064,1.4494013,1.4463464,1.4447464
1.4475514,1.4506233,1.452386,1.446377,1.4406195,1.4404159,1.4523005,1.449106,1.4467565,1.4449321
1.4475743,1.4504673,1.4522271,1.446009,1.4405313,1.4403315,1.4530947,1.4488108,1.4471667,1.4451178
1.4475973,1.4503114,1.452069,1.4456415,1.440443,1.4402469,1.4538888,1.4485157,1.4475768,1.4453037
1.4476202,1.4501555,1.451911,1.445274,1.4403548,1.4401625,1.454683,1.4482205,1.447987,1.4454894
1.447638,1.4499997,1.4517528,1.4449152,1.4402665,1.4400781,1.4554771,1.4479252,1.448397,1.4456751
1.4476559,1.4498438,1.4515945,1.4445591,1.4401783,1.4399937,1.4562712,1.44763,1.4488072,1.445861
1.4476738,1.4496878,1.4514327,1.4442031,1.4400901,1.4399093,1.4570605,1.4473349,1.4492174,1.4460467
1.4476917,1.4495319,1.4512709,1.4438471,1.4400018,1.4398249,1.457849,1.4470396,1.4496275,1.4462324
1.4477096,1.4493763,1.4511092,1.4434911,1.4399135,1.4397405,1.4586375,1.4467444,1.4500377,1.4464182
1.4477274,1.449221,1.4509474,1.4431379,1.4398253,1.4396561,1.459426,1.4464493,1.4504478,1.446604
1.4477453,1.4490657,1.4507856,1.4427829,1.4397371,1.4395717,1.4602146,1.4461541,1.450858,1.4467897
1.4477631,1.4489104,1.4506239,1.442425,1.4396489,1.4394873,1.4610032,1.4458588,1.4512681,1.4469755
1.447781,1.448755,1.4504621,1.4420673,1.4395607,1.4394029,1.4617918,1.4455637,1.4516783,1.4471613
1.4477988,1.4486046,1.4503003,1.4417094,1.4394723,1.4393452,1.4625803,1.4452685,1.4520885,1.447347
1.4478489,1.4485102,1.4501873,1.4414828,1.4394901,1.4393762,1.4632084,1.4450803,1.4524428,1.4475456
1.4479104,1.4484427,1.4501202,1.4413269,1.4395657,1.4394457,1.463723,1.4449047,1.4527625,1.4477541
1.447975,1.4483752,1.4500567,1.4411709,1.4396411,1.4395154,1.4642375,1.4447515,1.4530822,1.4479676
1.4480431,1.4483078,1.4499931,1.441015,1.4397167,1.4395849,1.4647521,1.444604,1.4534019,1.4481865
1.448111,1.4482403,1.4499295,1.4408591,1.4397917,1.4396545,1.4652666,1.4444567,1.4537216,1.4484054
1.448179,1.4481728,1.4498656,1.4407054,1.4398717,1.439724,1.4657812,1.4443264,1.4540352,1.4486128
1.4482505,1.4481323,1.4498236,1.44066,1.4400431,1.4398065,1.4661204,1.444264,1.4542807,1.4488307
1.4483258,1.4481176,1.4497839,1.4406235,1.4402145,1.439965,1.4664088,1.4442255,1.454508,1.4490504
