0,1,2,3,4,5,6,7,8,9
1.4697608,1.4770589,1.4808058,1.4751862,1.468477,1.4692104,1.4703144,1.4695274,1.4724213,1.4720281
1.4693036,1.4771558,1.4802482,1.4753276,1.4673443,1.4687355,1.4703758,1.4694834,1.4720627,1.4717255
1.4688377,1.4772527,1.4796906,1.475469,1.4662114,1.4682605,1.4704372,1.4694394,1.4717041,1.4714228
1.4683661,1.4773496,1.4791329,1.4756104,1.4650786,1.4677856,1.4704987,1.4694022,1.4713457,1.4711202
1.4678938,1.4774466,1.4785752,1.4757518,1.4639459,1.4673108,1.4705672,1.4693713,1.4709871,1.470818
1.4674333,1.4775435,1.4780176,1.4758931,1.462813,1.4668359,1.4706341,1.4693404,1.4706285,1.4705158
1.4669768,1.4776455,1.4774599,1.4760345,1.4616802,1.4663609,1.4706961,1.4693096,1.4702699,1.4702137
1.4665203,1.4777573,1.4769022,1.4761759,1.4605474,1.4658881,1.470758,1.4692788,1.4699247,1.4699115
1.4660639,1.477869,1.4763446,1.4763173,1.4594146,1.4654158,1.4708166,1.4692479,1.4695861,1.4696093
1.4656073,1.4779809,1.4757869,1.4764587,1.4582818,1.4649436,1.470882,1.4692171,1.4692476,1.4693071
1.4651508,1.4780926,1.4752293,1.4766,1.4571489,1.4644713,1.4709564,1.4691862,1.468909,1.4690148
1.4646943,1.4782044,1.4746716,1.4767414,1.4560161,1.4639992,1.471031,1.4691554,1.4685705,1.4687352
1.4642378,1.4783161,1.474116,1.4768829,1.4548786,1.4635268,1.4711053,1.4691246,1.4682437,1.4684556
1.4637812,1.4784279,1.4735657,1.4770308,1.4537525,1.4630547,1.4711797,1.4690937,1.4679209,1.4681805
1.4633248,1.4785397,1.4730244,1.4771835,1.4526465,1.4625908,1.4712542,1.4690628,1.467598,1.4678924
1.4628679,1.4786328,1.472483,1.477331,1.4515405,1.4621478,1.47131,1.469032,1.4672718,1.4676043
1.4625059,1.4786538,1.4720496,1.4773617,1.4507606,1.4618295,1.4713113,1.4690034,1.4670126,1.4673672
1.4621717,1.4786298,1.4716161,1.4773961,1.4500227,1.4615338,1.4713064,1.4689537,1.466754,1.4671394
1.4618375,1.4786059,1.4711827,1.4774306,1.4492848,1.4612381,1.4713227,1.468904,1.4664985,1.4669116
1.4615034,1.4785843,1.4707494,1.4774649,1.448547,1.4609579,1.4713393,1.4688542,1.4662471,1.4666836
1.4611806,1.4785872,1.4703392,1.4774836,1.4478483,1.4606814,1.4713537,1.4688096,1.4660599,1.4664618
1.4609164,1.4785546,1.469959,1.4774722,1.4473095,1.4604692,1.4713604,1.4687711,1.4658844,1.4662735
1.4606847,1.4785221,1.4695791,1.4774412,1.4468514,1.460267,1.4713668,1.4687325,1.4657248,1.4660892
1.4604706,1.4784179,1.4692013,1.4773922,1.446429,1.4601036,1.4713566,1.4686962,1.4655746,1.4659141
1.460304,1.4782909,1.4688236,1.4773285,1.4460709,1.4599636,1.4713295,1.4686614,1.4654262,1.465748
1.4604117,1.4779974,1.468615,1.4771069,1.4463352,1.4600607,1.4712316,1.4686503,1.4654292,1.4657147
1.4605193,1.4777039,1.4684074,1.4768858,1.4466101,1.460158,1.4711337,1.4686391,1.4654322,1.4656816
1.4606268,1.4774104,1.4681997,1.4766647,1.446885,1.4602551,1.4710563,1.4686279,1.4654351,1.4656483
1.4607345,1.477117,1.4679922,1.4764436,1.4471633,1.4603524,1.4709793,1.4686167,1.4654381,1.465615
1.460842,1.4768234,1.4677932,1.4762225,1.4474496,1.4604496,1.4709023,1.4686062,1.4654411,1.4655845
1.4609497,1.47653,1.4675951,1.4760058,1.4477414,1.4605469,1.4708253,1.4686015,1.4654441,1.4655575
1.4610919,1.476203,1.467421,1.475739,1.4481356,1.4606923,1.4707289,1.4685837,1.4654564,1.4655409
1.461328,1.475732,1.467309,1.4753399,1.4489071,1.4609338,1.4705672,1.46852,1.4655062,1.4655535
1.4615647,1.4752681,1.4672074,1.4749408,1.4496824,1.4611753,1.4704059,1.4684572,1.4655658,1.4655662
1.4618013,1.474814,1.4671124,1.4745492,1.4504602,1.4614196,1.4702448,1.4684039,1.4656259,1.4655793
1.4620525,1.4743599,1.4670175,1.4741588,1.4512392,1.4616746,1.4700835,1.4683505,1.4656862,1.4656059
1.4623519,1.4738777,1.4669682,1.4737439,1.4521902,1.4619948,1.4699157,1.4682959,1.4657981,1.4656576
1.4626629,1.4733869,1.4669287,1.4732951,1.4531597,1.4623252,1.4697472,1.4682411,1.4659237,1.465757
1.462974,1.4728962,1.4668891,1.4728462,1.4541291,1.4626557,1.4695787,1.4682044,1.4660532,1.4658563
1.4632851,1.4724054,1.4668496,1.4723973,1.4550986,1.4629883,1.4694312,1.4681809,1.466191,1.4659556
1.4636095,1.4719412,1.46681,1.4719484,1.4561068,1.4633232,1.4692948,1.4681574,1.4663408,1.46605
1.4639453,1.4714867,1.4668165,1.4715108,1.4571251,1.4636557,1.4691585,1.4681381,1.4664909,1.4661393
1.4643209,1.4710416,1.4668705,1.4711002,1.4581735,1.4639878,1.4690125,1.4681251,1.4666194,1.4662285
1.4646837,1.4706265,1.4669331,1.4706775,1.4592382,1.4643244,1.4688253,1.4681133,1.466725,1.4663539
1.4649894,1.470192,1.4669876,1.4701982,1.460346,1.4646767,1.4686469,1.4680997,1.466761,1.4664713
1.4652811,1.469657,1.4669666,1.4696742,1.4613543,1.4650148,1.4684312,1.468003,1.466735,1.4665544
