0,1,2,3,4,5,6,7,8,9
-0.15358792,-0.16444431,-0.14932264,-0.15822308,-0.14322738,-0.13251144,-0.15818204,-0.15770033,-0.15099885,-0.17508829
-0.15300678,-0.16431347,-0.14932089,-0.15819606,-0.14319243,-0.13284957,-0.15841497,-0.15722515,-0.15174353,-0.1744399
-0.15242565,-0.16418259,-0.14931914,-0.15816902,-0.1431575,-0.13318774,-0.1586479,-0.15674996,-0.15249379,-0.17379151
-0.15184452,-0.16405173,-0.14931878,-0.15814202,-0.14312255,-0.13352588,-0.15888037,-0.1562748,-0.15324956,-0.1731431
-0.15126339,-0.16392085,-0.14931904,-0.158115,-0.14308761,-0.13386405,-0.15911248,-0.15579961,-0.15400533,-0.17249472
-0.15068224,-0.16379,-0.1493193,-0.15808797,-0.14305267,-0.1342022,-0.1593446,-0.15532444,-0.15476112,-0.17184633
-0.15010111,-0.16365914,-0.14931451,-0.15806094,-0.14301772,-0.13454035,-0.15957671,-0.15484926,-0.1555169,-0.17119792
-0.14951998,-0.16352828,-0.14929946,-0.15803392,-0.14298278,-0.1348785,-0.15980883,-0.15437408,-0.15627266,-0.17054954
-0.14893883,-0.16347986,-0.14928441,-0.1580069,-0.14294785,-0.13521667,-0.16004097,-0.1538989,-0.15702844,-0.16990116
-0.14835772,-0.16343251,-0.14926934,-0.15797989,-0.14291291,-0.13555482,-0.16027308,-0.15342373,-0.15778421,-0.1692867
-0.14777657,-0.16338515,-0.14923607,-0.15795286,-0.14287797,-0.13589296,-0.1605052,-0.15294854,-0.15853998,-0.16871567
-0.14719544,-0.16333756,-0.14919831,-0.15787396,-0.14284302,-0.13623111,-0.16073732,-0.15247335,-0.15931611,-0.16814464
-0.14661431,-0.1633519,-0.14910153,-0.1577839,-0.14280808,-0.13668917,-0.16096699,-0.15199816,-0.16016616,-0.16757365
-0.14603317,-0.16337231,-0.14895077,-0.15769385,-0.14277314,-0.13715799,-0.16112229,-0.15164736,-0.16105686,-0.16700262
-0.1453965,-0.16329516,-0.14879742,-0.1576038,-0.1427382,-0.13765252,-0.16125757,-0.15141301,-0.16194756,-0.16643159
-0.14471006,-0.16320325,-0.14861126,-0.1575367,-0.14270326,-0.13814835,-0.16139808,-0.15117867,-0.16283825,-0.16582413
-0.14399515,-0.16310132,-0.14842585,-0.1574446,-0.1426222,-0.13864172,-0.1615386,-0.15095656,-0.16372895,-0.16521111
-0.14328025,-0.1629212,-0.14816953,-0.15736428,-0.14250872,-0.13913825,-0.16167912,-0.15072657,-0.16448474,-0.16461405
-0.14256534,-0.16264352,-0.14790203,-0.15731479,-0.14239521,-0.13966078,-0.1617656,-0.15043771,-0.16510385,-0.16401699
-0.14183776,-0.16212615,-0.14763796,-0.15733473,-0.14226143,-0.14018251,-0.16180491,-0.15015048,-0.16571414,-0.1634136
-0.14128429,-0.16158001,-0.14737676,-0.15740947,-0.14196754,-0.14068486,-0.16183616,-0.14978573,-0.16632165,-0.16277064
-0.14135078,-0.16099057,-0.14714906,-0.15748423,-0.14226323,-0.14122348,-0.16177577,-0.1496439,-0.16680671,-0.16240206
-0.14141725,-0.16038863,-0.14699195,-0.15748098,-0.1425661,-0.14178231,-0.16174178,-0.1496337,-0.16717437,-0.16210896
-0.14148551,-0.15983385,-0.14685829,-0.15742101,-0.14286828,-0.14234112,-0.16176887,-0.14962141,-0.16677979,-0.16175205
-0.14158471,-0.15932164,-0.14673313,-0.15736105,-0.14317913,-0.14290024,-0.16176571,-0.14960912,-0.16634136,-0.16139513
