0,1,2,3,4,5,6,7,8,9
-0.08132261,-0.09343767,-0.1118754,-0.100142844,-0.103816904,-0.09372211,-0.10591868,-0.090399295,-0.1080226,-0.11316134
-0.08266594,-0.0943852,-0.11216123,-0.101476684,-0.104682036,-0.09508936,-0.10649409,-0.09128376,-0.10825785,-0.11401959
-0.084009275,-0.095332764,-0.11244705,-0.10281051,-0.10554718,-0.09645662,-0.107178144,-0.092168204,-0.10859157,-0.11469482
-0.085352585,-0.09627565,-0.11273289,-0.104144335,-0.10641233,-0.09778649,-0.10797581,-0.093052655,-0.10900492,-0.115370065
-0.08672766,-0.09721339,-0.1130187,-0.105478175,-0.10727746,-0.099074036,-0.108773485,-0.09394801,-0.10941826,-0.11604528
-0.088105395,-0.09815109,-0.11330453,-0.106812015,-0.10814264,-0.100371726,-0.10957116,-0.09498522,-0.1098316,-0.11672053
-0.08941766,-0.0990888,-0.11359038,-0.10814583,-0.10900776,-0.10166943,-0.110386394,-0.096028715,-0.11024492,-0.11739577
-0.09058413,-0.10002653,-0.113876194,-0.109401286,-0.10987292,-0.10296712,-0.1110401,-0.09707223,-0.11061703,-0.11807102
-0.09171043,-0.10096425,-0.11416202,-0.11062989,-0.11068145,-0.10432854,-0.111693785,-0.09811571,-0.11079717,-0.11874624
-0.09283503,-0.10190196,-0.11444786,-0.11186004,-0.11145634,-0.10578626,-0.11234749,-0.09915921,-0.11097731,-0.11942148
-0.09394924,-0.10283167,-0.11467014,-0.11314069,-0.112365715,-0.10724397,-0.11300118,-0.10020271,-0.11115745,-0.12009671
-0.09506348,-0.10374847,-0.11481924,-0.11442137,-0.11327509,-0.10870165,-0.11365486,-0.1012462,-0.11133761,-0.12078877
-0.09615161,-0.10466527,-0.11498196,-0.11570202,-0.114184454,-0.11015936,-0.114308566,-0.102289714,-0.11151776,-0.12154693
-0.09721205,-0.10543141,-0.11521511,-0.11698268,-0.11509383,-0.11161706,-0.11498156,-0.103333205,-0.11169791,-0.12230508
-0.09827246,-0.106118076,-0.11544827,-0.11824343,-0.11610543,-0.11307477,-0.11581016,-0.10437669,-0.111878045,-0.12306325
-0.09933286,-0.10680471,-0.115681425,-0.11945319,-0.11713589,-0.114532456,-0.1166076,-0.105420195,-0.11205821,-0.12382142
-0.10039329,-0.10749136,-0.11582272,-0.12066293,-0.118166335,-0.115969986,-0.11736784,-0.106472455,-0.11223834,-0.12458816
-0.1014537,-0.10817803,-0.11617768,-0.121836804,-0.119196795,-0.117222056,-0.11807746,-0.10756941,-0.11236373,-0.12537254
-0.10251412,-0.10886467,-0.11658029,-0.12291442,-0.12022667,-0.11846829,-0.11879496,-0.10873869,-0.112434715,-0.12601241
-0.10359961,-0.109550565,-0.11679378,-0.12404899,-0.12116108,-0.11971453,-0.11956299,-0.10979993,-0.11254333,-0.1266438
-0.104606174,-0.1101158,-0.11690872,-0.12508596,-0.122013494,-0.12096077,-0.12029994,-0.11086114,-0.112737104,-0.12727484
-0.10569051,-0.11058389,-0.11699322,-0.1261046,-0.122833356,-0.122207,-0.12099732,-0.111956105,-0.112818725,-0.12778032
-0.1067206,-0.11099128,-0.11699714,-0.12708615,-0.12356871,-0.123273276,-0.1214613,-0.11309563,-0.1128539,-0.1281649
-0.107750654,-0.11134198,-0.11687903,-0.1281255,-0.12440841,-0.124108136,-0.121836744,-0.11417162,-0.11295322,-0.12853414
-0.108528554,-0.11174912,-0.11654906,-0.12916726,-0.125182,-0.12486362,-0.122225955,-0.115238525,-0.11305469,-0.12877837
-0.109274775,-0.11215623,-0.11628671,-0.12985702,-0.12573566,-0.12555619,-0.12271017,-0.11582908,-0.11315617,-0.1290324
-0.11003695,-0.112307,-0.11594686,-0.1300729,-0.12600672,-0.1260811,-0.12308674,-0.11650647,-0.113257654,-0.12929694
