0,1,2,3,4,5,6,7,8,9
1.4655002,1.4593434,1.4671378,1.4625844,1.4671972,1.4651814,1.461495,1.4591558,1.4670819,1.4644973
1.4659423,1.4591203,1.4671454,1.4625056,1.4671935,1.4653168,1.4619765,1.4594928,1.466469,1.4649272
1.4663844,1.458897,1.4671531,1.4624268,1.4671898,1.4654522,1.462458,1.4598298,1.4658563,1.4653571
1.4668266,1.4586738,1.4671607,1.4623481,1.4671847,1.4655877,1.4629396,1.4601668,1.4652436,1.4657845
1.4672687,1.4584506,1.4671682,1.4622693,1.4671737,1.4657232,1.4634211,1.4605038,1.4646307,1.4662114
1.4677109,1.4582274,1.4671758,1.4621906,1.4671627,1.4658587,1.4639027,1.4608424,1.464018,1.4666384
1.4681524,1.4580041,1.4671807,1.4621118,1.4671501,1.4659941,1.4643842,1.4611825,1.4634051,1.4670653
1.468593,1.4577808,1.4671851,1.462033,1.4671357,1.4661297,1.4648658,1.4615227,1.4627924,1.4674923
1.4690336,1.4575577,1.4671897,1.4619544,1.4671211,1.4662651,1.4653473,1.4618654,1.4621795,1.4679192
1.4694741,1.4573344,1.4671941,1.4618756,1.4671062,1.4664006,1.4658289,1.462216,1.4615668,1.4683462
1.4699147,1.4571112,1.4671986,1.4617969,1.4670881,1.466536,1.4663104,1.4625666,1.460954,1.4687731
1.4703553,1.456888,1.467203,1.4617181,1.467068,1.4666716,1.466792,1.4629172,1.4603412,1.4692001
1.4707959,1.4566646,1.4672076,1.4616393,1.4670478,1.4668084,1.467271,1.4632679,1.4597284,1.469627
1.4712363,1.4564413,1.467212,1.4615616,1.4670277,1.4669454,1.4677479,1.4636185,1.4591156,1.470054
1.471677,1.4562179,1.4672165,1.4615049,1.4670075,1.4670824,1.4682274,1.4639691,1.4585302,1.4704809
1.4721175,1.4560142,1.4672375,1.4614482,1.4669874,1.4672045,1.4687076,1.4643058,1.4579962,1.4708525
1.4724528,1.4559407,1.4672579,1.4614235,1.4669724,1.4673187,1.4691113,1.4646083,1.4576232,1.4711592
1.4727427,1.4559066,1.4672774,1.4614369,1.4669822,1.4674329,1.4694606,1.4649107,1.4572419,1.4714648
1.4730327,1.4558725,1.467297,1.4614502,1.4670035,1.467547,1.46981,1.4652113,1.45686,1.4717702
1.4733226,1.4558384,1.4673133,1.4614636,1.4670247,1.4676613,1.4701593,1.4655105,1.456478,1.4720757
1.4736125,1.4558038,1.4673278,1.4614769,1.4670458,1.4677755,1.4705087,1.4658097,1.4560962,1.4723811
1.4739025,1.4558035,1.4673425,1.4615066,1.467067,1.4678897,1.4708492,1.4661121,1.4557726,1.4726785
1.4741508,1.4558661,1.4673967,1.4615728,1.4670867,1.4680102,1.4711546,1.4664087,1.4555236,1.4728986
1.4743553,1.4559588,1.4674628,1.4616643,1.4671025,1.4681352,1.4714298,1.4666909,1.4553391,1.4731184
1.4745486,1.4560516,1.4675288,1.4617559,1.4671185,1.4682603,1.4717048,1.4669718,1.4551582,1.4733384
1.474654,1.4563258,1.4676483,1.4619527,1.467203,1.4683994,1.4719105,1.4672261,1.4553078,1.4734509
1.474675,1.4567277,1.467785,1.4622474,1.4673382,1.468546,1.4720471,1.4674577,1.4556334,1.4734874
1.4746952,1.457122,1.4679219,1.462542,1.4674734,1.4686925,1.4721783,1.4676846,1.4559551,1.4735243
1.4747154,1.4575129,1.4680554,1.4628369,1.4676086,1.4688392,1.472307,1.4679084,1.4562739,1.4735614
1.4747354,1.4579037,1.4681846,1.4631315,1.4677438,1.4689775,1.4724355,1.4681308,1.4565923,1.4735984
1.4747554,1.4582947,1.4683138,1.4634262,1.4678789,1.469114,1.472564,1.4683532,1.4569112,1.4736353
1.474776,1.4586848,1.4684432,1.4637189,1.4680141,1.4692513,1.4726853,1.4685756,1.4572434,1.4736724
1.4746442,1.4592191,1.4685706,1.4640559,1.4681497,1.4693619,1.4726561,1.4687353,1.4577649,1.4735814
1.4744779,1.459778,1.4686998,1.4644095,1.4682734,1.4694694,1.4726214,1.4688681,1.4583704,1.4734645
1.4743115,1.4603397,1.4688319,1.4647598,1.4683971,1.4695759,1.4725801,1.4690008,1.4589704,1.4733472
1.4741387,1.460891,1.4689608,1.4650946,1.468527,1.4696802,1.4725357,1.469122,1.4596031,1.4732273
1.4739296,1.4614704,1.4690759,1.465443,1.4686593,1.4697728,1.4724526,1.4692082,1.4602435,1.473066
1.4737173,1.4620626,1.4691894,1.4657915,1.4687824,1.4698497,1.4723566,1.4692944,1.4608796,1.4728956
1.4734913,1.462655,1.4693019,1.46614,1.4689013,1.4699281,1.4722515,1.4693807,1.4615157,1.4727254
1.4732633,1.4632825,1.4694331,1.4665103,1.4690342,1.4700269,1.472155,1.469483,1.4622031,1.4725608
1.4730347,1.4639224,1.469573,1.4668868,1.4691688,1.4701284,1.4720592,1.4695892,1.462899,1.4723991
1.4728062,1.4645622,1.4697125,1.4672632,1.4693033,1.4702299,1.4719634,1.4696954,1.4635948,1.4722375
1.4725794,1.4652021,1.4698521,1.4676397,1.4694378,1.4703313,1.4718676,1.4698017,1.4642907,1.4720758
1.4723535,1.4658474,1.4699825,1.4680161,1.4695724,1.4704329,1.4717784,1.469908,1.4649866,1.4719055
1.4721274,1.4664978,1.4701117,1.4683926,1.4697208,1.4705343,1.4716889,1.4700156,1.465685,1.4717306
1.4719052,1.4671482,1.4702388,1.468789,1.4698752,1.4706358,1.4715949,1.4701207,1.4663901,1.4715575
1.4716908,1.4678458,1.4703659,1.4691842,1.4700416,1.4707098,1.4715033,1.4702204,1.4671406,1.4713814
1.4715433,1.4685234,1.4704868,1.4695618,1.4702348,1.4707671,1.4714454,1.4703219,1.4678965,1.4711958
1.4714816,1.4689381,1.470549,1.4697851,1.4704148,1.4707433,1.4714086,1.4704325,1.4683535,1.4710854
1.4713738,1.469321,1.4706426,1.4700177,1.4705442,1.4707406,1.4713297,1.470567,1.4687517,1.4710146
1.4712507,1.4696739,1.4706937,1.4702313,1.4705791,1.4707378,1.4712613,1.470596,1.4690596,1.4709312
1.4711286,1.4699347,1.4707434,1.470373,1.470617,1.4707352,1.4712002,1.4706174,1.4693674,1.470816
1.471006,1.4701955,1.470796,1.4705153,1.470655,1.4707326,1.4711446,1.4706383,1.4696752,1.470701
1.4708978,1.4704595,1.4708487,1.4706573,1.4706906,1.4707268,1.4710886,1.4706612,1.4699813,1.4705892
1.4708111,1.4707007,1.470896,1.4707804,1.4707214,1.470718,1.4710382,1.470692,1.4702003,1.4704918
1.4707564,1.4707713,1.4709208,1.4708631,1.4707412,1.470716,1.4710419,1.4707228,1.4703095,1.4704418
1.4707943,1.4707352,1.4709249,1.4708463,1.4707358,1.4707302,1.4710823,1.470748,1.4702266,1.4704784
1.470831,1.470699,1.4709289,1.4708217,1.47073,1.4707448,1.471123,1.4707732,1.4701437,1.4705151
1.4709306,1.4705907,1.4708966,1.4707423,1.4706771,1.4707366,1.4712017,1.470815,1.4698757,1.4705976
1.471049,1.4704125,1.4708555,1.4706432,1.4706197,1.4707282,1.4712968,1.4708607,1.4695724,1.470688
1.4711592,1.4702343,1.4708142,1.4705479,1.4705623,1.4707198,1.4713919,1.4709065,1.4692688,1.4707783
1.4712667,1.4700562,1.4707708,1.4704525,1.4705049,1.4707114,1.4714888,1.470954,1.4689646,1.4708687
1.4713824,1.4698672,1.4707235,1.4703425,1.4704312,1.4707029,1.4716074,1.4710051,1.4686582,1.4709746
1.4715786,1.4695271,1.4706419,1.4701461,1.4703311,1.4706904,1.4717749,1.4710608,1.4681108,1.4711406
1.4717779,1.4691869,1.4705602,1.4699492,1.4702308,1.4706801,1.4719391,1.4711176,1.4675531,1.4713047
1.4720049,1.4688234,1.4704773,1.4697361,1.4701306,1.4706715,1.4721032,1.4711788,1.4669591,1.4714962
1.472262,1.4684397,1.4703945,1.469519,1.4700243,1.4706578,1.4722847,1.4712398,1.4662884,1.4716948
1.4725192,1.468056,1.4703131,1.4692957,1.4699178,1.4706429,1.4724976,1.471301,1.4655674,1.4719251
1.4727763,1.4676309,1.4702166,1.4690254,1.4697856,1.4706187,1.4727144,1.4713578,1.4648463,1.4721556
1.4730334,1.4671696,1.4701111,1.468755,1.4696518,1.4705946,1.4729314,1.4714143,1.4641252,1.4723859
1.4732906,1.4667101,1.4700023,1.4684846,1.4695259,1.4705721,1.4731482,1.471471,1.4634042,1.4726163
1.4735477,1.4662505,1.4698935,1.4682144,1.4694078,1.4705497,1.4733651,1.4715276,1.4626831,1.4728466
1.4738048,1.4657909,1.4697846,1.4679515,1.4692906,1.4705273,1.4735819,1.4715841,1.461962,1.473077
1.474062,1.4653312,1.4696784,1.467694,1.4691733,1.4705048,1.4737988,1.4716407,1.4612409,1.4733074
1.4743192,1.4648718,1.4695727,1.4674366,1.4690561,1.4704823,1.4740157,1.4716972,1.4605198,1.4735377
1.4745764,1.4644122,1.4694669,1.4671791,1.468939,1.4704598,1.4742326,1.4717538,1.4597981,1.4737681
1.474834,1.4639528,1.4693618,1.4669216,1.4688218,1.4704255,1.4744494,1.4718103,1.4590753,1.4739982
1.4750968,1.4634933,1.4692568,1.4666641,1.4687046,1.4703789,1.4746661,1.471867,1.4583526,1.4742284
1.4753596,1.4630338,1.4691517,1.4664066,1.468587,1.4703323,1.4748828,1.4719235,1.4576298,1.4744596
1.4756223,1.4625744,1.4690478,1.4661491,1.4684689,1.4702857,1.4750996,1.4719789,1.456907,1.474691
1.4758852,1.4621149,1.4689478,1.4658916,1.4683506,1.4702389,1.4753164,1.4720345,1.4561852,1.4749221
